"V1"
75.9701265822785
75.5103797468354
76.5611392405063
76.0664556962025
76.4543037974684
76.3275949367089
75.8575949367089
75.9625316455696
76.1258227848101
76.4203797468354
76.1264556962025
76.300253164557
75.7007594936709
76.2859493670886
75.9070886075949
76.1248101265823
75.9262025316456
75.9407594936709
76.3356962025317
75.8049367088608
76.7073417721519
75.9377215189873
76.0451898734177
75.9051898734177
75.4092405063291
76.2712658227848
76.0775949367089
76.1306329113924
76.3974683544304
75.8901265822785
76.180253164557
76.2513924050633
75.736835443038
75.9072151898734
76.3910126582279
76.1322784810127
76.5115189873418
76.6016455696203
75.6839240506329
76.1686075949367
76.1705063291139
76.3994936708861
76.2472151898734
76.3303797468354
75.5017721518987
75.7284810126582
75.973164556962
75.8716455696203
76.256835443038
76.1243037974684
76.1391139240506
75.7137974683544
76.1774683544304
76.0259493670886
76.1694936708861
75.6811392405063
76.0949367088608
76.2291139240506
76.0339240506329
75.7412658227848
76.2975949367089
75.4818987341772
76.2820253164557
76.1905063291139
76.1062025316456
76.4456962025316
76.4092405063291
76.0148101265823
76.4312658227848
75.6335443037975
76.1218987341772
75.8944303797468
75.833417721519
76.5348101265823
75.8213924050633
75.8318987341772
76.8472151898734
76.5474683544304
76.1359493670886
76.0987341772152
75.9155696202532
76.1117721518987
75.5208860759494
75.6503797468354
76.2015189873418
75.5086075949367
76.6312658227848
75.8048101265823
76.2250632911392
75.8515189873418
76.0744303797468
76.2872151898734
75.9707594936709
76.3264556962025
76.42
75.9643037974684
75.829746835443
76.5605063291139
76.2525316455696
75.7881012658228
76.59
76.5443037974684
75.6794936708861
75.4701265822785
76.8558227848101
75.2086075949367
75.7343037974684
76.4073417721519
76.3501265822785
75.819746835443
76.0758227848101
76.666329113924
75.5929113924051
76.0507594936709
76.5593670886076
75.8145569620253
75.7649367088608
76.6374683544304
76.3555696202532
76.4724050632911
76.0479746835443
75.749746835443
76.2788607594937
75.7281012658228
76.3930379746836
76.193164556962
75.7784810126582
75.9958227848101
75.7041772151899
76.0725316455696
75.65
76.6288607594937
76.199746835443
76.186582278481
76.4756962025317
76.1916455696202
76.1905063291139
75.8505063291139
76.0975949367089
75.5472151898734
75.9830379746835
76.3539240506329
75.8991139240506
75.8807594936709
76.269746835443
76.7593670886076
76.6786075949367
75.7879746835443
76.2732911392405
76.0424050632911
76.2294936708861
76.7751898734177
76.5582278481013
75.9553164556962
75.6058227848101
76.0678481012658
75.9816455696203
75.9724050632911
75.6232911392405
76.1292405063291
76.2907594936709
76.2263291139241
