"file_name","run","original_mean","boot_mean","ci_level","ci_lower","ci_upper"
"data_co_vg_0-ppm_conex_M",15,-0.0496792452830189,-0.0496361528301887,0.95,-0.0532075471698113,-0.0457547169811321
"data_co_vg_0-ppm_conex_M",16,-0.0496792452830189,-0.049634641509434,0.95,-0.0531063503743105,-0.0457169811320755
"data_co_vg_0-ppm_conex_M",17,-0.0496792452830189,-0.0496605169811321,0.95,-0.0532641509433962,-0.045811320754717
"data_co_vg_0-ppm_conex_M",18,-0.0496792452830189,-0.0496933698113208,0.95,-0.0530566037735849,-0.0456603773584906
"data_co_vg_0-ppm_conex_M",19,-0.0496792452830189,-0.0496679622641509,0.95,-0.0531698113207547,-0.0457735849056604
"data_co_vg_0-ppm_conex_M",20,-0.0496792452830189,-0.0496786037735849,0.95,-0.0530566037735849,-0.0458211740268133
"data_co_vg_0-ppm_conex_M",21,-0.0496792452830189,-0.0496570603773585,0.95,-0.0531698113207547,-0.0457735849056604
"data_co_vg_0-ppm_conex_M",22,-0.0496792452830189,-0.0496960849056604,0.95,-0.0531698113207547,-0.0457358490566038
"data_co_vg_0-ppm_conex_M",23,-0.0496792452830189,-0.0496714603773585,0.95,-0.0531509433962264,-0.0457547169811321
"data_co_vg_0-ppm_conex_M",24,-0.0496792452830189,-0.0496869509433962,0.95,-0.0530754716981132,-0.0457910528361605
"data_co_vg_0-ppm_conex_M",25,-0.0496792452830189,-0.0496755622641509,0.95,-0.0531698113207547,-0.0457301014552004
"data_co_vg_0-ppm_conex_M",26,-0.0496792452830189,-0.0496778339622642,0.95,-0.0532264150943396,-0.0458123086749753
"data_co_vg_0-ppm_conex_M",27,-0.0496792452830189,-0.0496995735849057,0.95,-0.0530943396226415,-0.0457735849056604
"data_co_vg_0-ppm_conex_M",28,-0.0496792452830189,-0.0496622433962264,0.95,-0.0532452830188679,-0.0458301886792453
"data_co_vg_0-ppm_conex_M",29,-0.0496792452830189,-0.049694758490566,0.95,-0.0530754716981132,-0.0457547169811321
"data_co_vg_0-ppm_conex_M",30,-0.0496792452830189,-0.0496772509433962,0.95,-0.0531320754716981,-0.0457924528301887
"data_co_vg_2-ppm_conex_D",1,2.01648936170213,2.01654410638298,0.95,2.00712765957447,2.02234042553191
"data_co_vg_2-ppm_conex_D",2,2.01648936170213,2.01644789361702,0.95,2.00734042553191,2.02244680851064
"data_co_vg_2-ppm_conex_D",3,2.01648936170213,2.01648945744681,0.95,2.00712765957447,2.02255319148936
"data_co_vg_2-ppm_conex_D",4,2.01648936170213,2.01644941489362,0.95,2.00734042553191,2.02244680851064
"data_co_vg_2-ppm_conex_D",5,2.01648936170213,2.01641567021277,0.95,2.00691489361702,2.02234042553191
"data_co_vg_2-ppm_conex_D",6,2.01648936170213,2.01644677659574,0.95,2.00691489361702,2.02244680851064
"data_co_vg_2-ppm_conex_D",7,2.01648936170213,2.01650776595745,0.95,2.00697349917765,2.02234042553191
"data_co_vg_2-ppm_conex_D",8,2.01648936170213,2.01650462765957,0.95,2.00702127659574,2.02244680851064
"data_co_vg_2-ppm_conex_D",9,2.01648936170213,2.01649142553191,0.95,2.00682877023088,2.02244680851064
"data_co_vg_2-ppm_conex_D",10,2.01648936170213,2.01650985106383,0.95,2.00696574177718,2.02234042553191
"data_co_vg_2-ppm_conex_D",11,2.01648936170213,2.01652331914894,0.95,2.00698938369214,2.02244680851064
"data_co_vg_2-ppm_conex_D",12,2.01648936170213,2.01652158510638,0.95,2.00712765957447,2.02244680851064
"data_co_vg_2-ppm_conex_D",13,2.01648936170213,2.01644619148936,0.95,2.00723404255319,2.02244680851064
"data_co_vg_2-ppm_conex_D",14,2.01648936170213,2.01646473404255,0.95,2.00723404255319,2.02244680851064
"data_co_vg_2-ppm_conex_D",15,2.01648936170213,2.01649521276596,0.95,2.00702127659574,2.02234042553191
"data_co_vg_2-ppm_conex_D",16,2.01648936170213,2.01648417021277,0.95,2.00670212765957,2.02223404255319
"data_co_vg_2-ppm_conex_D",17,2.01648936170213,2.01651630851064,0.95,2.00734042553191,2.02255319148936
"data_co_vg_2-ppm_conex_D",18,2.01648936170213,2.01651259574468,0.95,2.00704345469304,2.02234042553191
"data_co_vg_2-ppm_conex_D",19,2.01648936170213,2.01650456382979,0.95,2.00702127659574,2.02255319148936
"data_co_vg_2-ppm_conex_D",20,2.01648936170213,2.01645324468085,0.95,2.00702127659574,2.02255319148936
"data_co_vg_2-ppm_conex_D",21,2.01648936170213,2.01644708510638,0.95,2.00723404255319,2.02255319148936
"data_co_vg_2-ppm_conex_D",22,2.01648936170213,2.0165525106383,0.95,2.00702127659574,2.02255319148936
"data_co_vg_2-ppm_conex_D",23,2.01648936170213,2.01645843617021,0.95,2.00712765957447,2.02255319148936
"data_co_vg_2-ppm_conex_D",24,2.01648936170213,2.01650724468085,0.95,2.00702127659574,2.02255319148936
"data_co_vg_2-ppm_conex_D",25,2.01648936170213,2.01647561702128,0.95,2.00712765957447,2.02234042553191
"data_co_vg_2-ppm_conex_D",26,2.01648936170213,2.01656177659574,0.95,2.0068085106383,2.02244680851064
"data_co_vg_2-ppm_conex_D",27,2.01648936170213,2.0164524787234,0.95,2.00691489361702,2.02244680851064
"data_co_vg_2-ppm_conex_D",28,2.01648936170213,2.01648543617021,0.95,2.00723404255319,2.02255319148936
"data_co_vg_2-ppm_conex_D",29,2.01648936170213,2.01640705319149,0.95,2.00723404255319,2.02244680851064
"data_co_vg_2-ppm_conex_D",30,2.01648936170213,2.01656856382979,0.95,2.00699255098369,2.02234042553191
"data_co_vg_2-ppm_conex_M",1,2.01062626262626,2.01059363838384,0.95,2.00440404040404,2.01723232323232
"data_co_vg_2-ppm_conex_M",2,2.01062626262626,2.01063564848485,0.95,2.00433333333333,2.01708116293767
"data_co_vg_2-ppm_conex_M",3,2.01062626262626,2.0105890040404,0.95,2.00453868467064,2.01740404040404
"data_co_vg_2-ppm_conex_M",4,2.01062626262626,2.01056016767677,0.95,2.00423754189285,2.0170081262639
"data_co_vg_2-ppm_conex_M",5,2.01062626262626,2.01067804141414,0.95,2.00429292929293,2.01717171717172
"data_co_vg_2-ppm_conex_M",6,2.01062626262626,2.01059592020202,0.95,2.00455257535698,2.01707070707071
"data_co_vg_2-ppm_conex_M",7,2.01062626262626,2.01060421818182,0.95,2.00432121788479,2.01707070707071
"data_co_vg_2-ppm_conex_M",8,2.01062626262626,2.01061932929293,0.95,2.00448052101031,2.01720191572906
"data_co_vg_2-ppm_conex_M",9,2.01062626262626,2.0105914959596,0.95,2.00436214626435,2.01743434343434
"data_co_vg_2-ppm_conex_M",10,2.01062626262626,2.01063696363636,0.95,2.00448717381829,2.01708241450885
"data_co_vg_2-ppm_conex_M",11,2.01062626262626,2.01062109191919,0.95,2.00450505050505,2.01737822656298
"data_co_vg_2-ppm_conex_M",12,2.01062626262626,2.01058151414141,0.95,2.00436363636364,2.01716302624429
"data_co_vg_2-ppm_conex_M",13,2.01062626262626,2.01060013232323,0.95,2.00453535353535,2.01716974242552
"data_co_vg_2-ppm_conex_M",14,2.01062626262626,2.01069015757576,0.95,2.00432235252079,2.0169824612909
"data_co_vg_2-ppm_conex_M",15,2.01062626262626,2.01067132525253,0.95,2.0042889700482,2.01692929292929
"data_co_vg_2-ppm_conex_M",16,2.01062626262626,2.01058159090909,0.95,2.00429712018796,2.01711542590552
"data_co_vg_2-ppm_conex_M",17,2.01062626262626,2.01066065555556,0.95,2.00428282828283,2.01711111111111
"data_co_vg_2-ppm_conex_M",18,2.01062626262626,2.01066054848485,0.95,2.00445454545455,2.01727807054518
"data_co_vg_2-ppm_conex_M",19,2.01062626262626,2.01068873232323,0.95,2.00432323232323,2.01706525100802
"data_co_vg_2-ppm_conex_M",20,2.01062626262626,2.01060548181818,0.95,2.00441414141414,2.01725252525253
"data_co_vg_2-ppm_conex_M",21,2.01062626262626,2.01061568787879,0.95,2.00433685390654,2.0169595959596
"data_co_vg_2-ppm_conex_M",22,2.01062626262626,2.01061020707071,0.95,2.00434343434343,2.01713627816174
"data_co_vg_2-ppm_conex_M",23,2.01062626262626,2.01058208080808,0.95,2.00443817190653,2.01734786771049
"data_co_vg_2-ppm_conex_M",24,2.01062626262626,2.0106427030303,0.95,2.00445454545455,2.01697521039617
"data_co_vg_2-ppm_conex_M",25,2.01062626262626,2.01061475555556,0.95,2.00445454545455,2.01730303030303
"data_co_vg_2-ppm_conex_M",26,2.01062626262626,2.01062311111111,0.95,2.00438340911003,2.01715151515152
"data_co_vg_2-ppm_conex_M",27,2.01062626262626,2.01065809191919,0.95,2.00439393939394,2.01717171717172
"data_co_vg_2-ppm_conex_M",28,2.01062626262626,2.01062551919192,0.95,2.00434343434343,2.0169898989899
"data_co_vg_2-ppm_conex_M",29,2.01062626262626,2.01067384545455,0.95,2.00430303030303,2.01730463673107
"data_co_vg_2-ppm_conex_M",30,2.01062626262626,2.01056482424242,0.95,2.00442424242424,2.01725252525253
"data_co_vg_4-ppm_conex_D",1,4.01123636363636,4.01119358727273,0.95,4.00188117479607,4.01867272727273
"data_co_vg_4-ppm_conex_D",2,4.01123636363636,4.01129071818182,0.95,4.00181818181818,4.01854545454545
"data_co_vg_4-ppm_conex_D",3,4.01123636363636,4.01126445636364,0.95,4.00172161288048,4.01852727272727
"data_co_vg_4-ppm_conex_D",4,4.01123636363636,4.01127179272727,0.95,4.00195167432869,4.01869090909091
"data_co_vg_4-ppm_conex_D",5,4.01123636363636,4.01123334363636,0.95,4.00165454545455,4.01856363636364
"data_co_vg_4-ppm_conex_D",6,4.01123636363636,4.01128781818182,0.95,4.00191547959627,4.01865454545455
"data_co_vg_4-ppm_conex_D",7,4.01123636363636,4.01126720181818,0.95,4.00189090909091,4.01887272727273
"data_co_vg_4-ppm_conex_D",8,4.01123636363636,4.01122195818182,0.95,4.00184775183947,4.01898181818182
"data_co_vg_4-ppm_conex_D",9,4.01123636363636,4.01125140909091,0.95,4.00187272727273,4.01874545454545
"data_co_vg_4-ppm_conex_D",10,4.01123636363636,4.01124183454545,0.95,4.0020140026895,4.01873370816424
"data_co_vg_4-ppm_conex_D",11,4.01123636363636,4.01124858545455,0.95,4.00174545454545,4.0186
"data_co_vg_4-ppm_conex_D",12,4.01123636363636,4.01116651272727,0.95,4.00225739768092,4.01901179082952
"data_co_vg_4-ppm_conex_D",13,4.01123636363636,4.01127165454545,0.95,4.00193150472416,4.01892853101501
"data_co_vg_4-ppm_conex_D",14,4.01123636363636,4.01127757636364,0.95,4.00158181818182,4.01873828048241
"data_co_vg_4-ppm_conex_D",15,4.01123636363636,4.01133349090909,0.95,4.00208370239452,4.01858181818182
"data_co_vg_4-ppm_conex_D",16,4.01123636363636,4.01115539090909,0.95,4.00194545454545,4.01861352603008
"data_co_vg_4-ppm_conex_D",17,4.01123636363636,4.01127622909091,0.95,4.00189090909091,4.01876363636364
"data_co_vg_4-ppm_conex_D",18,4.01123636363636,4.01127841272727,0.95,4.00167272727273,4.01870909090909
"data_co_vg_4-ppm_conex_D",19,4.01123636363636,4.01127668727273,0.95,4.00166979350672,4.01865454545455
"data_co_vg_4-ppm_conex_D",20,4.01123636363636,4.01117230727273,0.95,4.00173860998428,4.0186
"data_co_vg_4-ppm_conex_D",21,4.01123636363636,4.01126115636364,0.95,4.00172727272727,4.01876073110862
"data_co_vg_4-ppm_conex_D",22,4.01123636363636,4.01122778727273,0.95,4.00174159618614,4.01866681869861
"data_co_vg_4-ppm_conex_D",23,4.01123636363636,4.01119296363636,0.95,4.00207272727273,4.01885454545455
"data_co_vg_4-ppm_conex_D",24,4.01123636363636,4.01125835272727,0.95,4.00163636363636,4.01872727272727
"data_co_vg_4-ppm_conex_D",25,4.01123636363636,4.01117451090909,0.95,4.00221818181818,4.01894942600185
"data_co_vg_4-ppm_conex_D",26,4.01123636363636,4.01125063454545,0.95,4.00190909090909,4.01870909090909
"data_co_vg_4-ppm_conex_D",27,4.01123636363636,4.01125902363636,0.95,4.00212727272727,4.01881818181818
"data_co_vg_4-ppm_conex_D",28,4.01123636363636,4.01122893090909,0.95,4.00190909090909,4.01872727272727
"data_co_vg_4-ppm_conex_D",29,4.01123636363636,4.01123942545455,0.95,4.00195881579559,4.01894545454545
"data_co_vg_4-ppm_conex_D",30,4.01123636363636,4.01127694181818,0.95,4.0018,4.01872969637102
"data_co_vg_4-ppm_conex_M",1,4.03491666666667,4.03491707619048,0.95,4.0315,4.0382619047619
"data_co_vg_4-ppm_conex_M",2,4.03491666666667,4.0348921202381,0.95,4.03159523809524,4.03827380952381
"data_co_vg_4-ppm_conex_M",3,4.03491666666667,4.03492074642857,0.95,4.0314880952381,4.03825
"data_co_vg_4-ppm_conex_M",4,4.03491666666667,4.03490119166667,0.95,4.03145238095238,4.03825
"data_co_vg_4-ppm_conex_M",5,4.03491666666667,4.03493128928571,0.95,4.0314880952381,4.03820238095238
"data_co_vg_4-ppm_conex_M",6,4.03491666666667,4.03492718333333,0.95,4.03144047619048,4.03817356433779
"data_co_vg_4-ppm_conex_M",7,4.03491666666667,4.03489914642857,0.95,4.03144047619048,4.03829761904762
"data_co_vg_4-ppm_conex_M",8,4.03491666666667,4.03493764285714,0.95,4.03147619047619,4.0382380952381
"data_co_vg_4-ppm_conex_M",9,4.03491666666667,4.03495457619048,0.95,4.03142857142857,4.03822619047619
"data_co_vg_4-ppm_conex_M",10,4.03491666666667,4.0349062297619,0.95,4.03144047619048,4.0382213373711
"data_co_vg_4-ppm_conex_M",11,4.03491666666667,4.03490846666667,0.95,4.03152380952381,4.0382380952381
"data_co_vg_4-ppm_conex_M",12,4.03491666666667,4.03491073809524,0.95,4.03147619047619,4.03822619047619
"data_co_vg_4-ppm_conex_M",13,4.03491666666667,4.03493639047619,0.95,4.03150739135452,4.03821428571429
"data_co_vg_4-ppm_conex_M",14,4.03491666666667,4.03493253333333,0.95,4.03142857142857,4.03825
"data_co_vg_4-ppm_conex_M",15,4.03491666666667,4.03491940119048,0.95,4.03147248121955,4.03832118063716
"data_co_vg_4-ppm_conex_M",16,4.03491666666667,4.03492418809524,0.95,4.03146428571429,4.03819362110458
"data_co_vg_4-ppm_conex_M",17,4.03491666666667,4.03494669047619,0.95,4.03140425257897,4.03817857142857
"data_co_vg_4-ppm_conex_M",18,4.03491666666667,4.03494171071429,0.95,4.0314483862898,4.03817857142857
"data_co_vg_4-ppm_conex_M",19,4.03491666666667,4.0349143,0.95,4.03142857142857,4.03822619047619
"data_co_vg_4-ppm_conex_M",20,4.03491666666667,4.03492838095238,0.95,4.0314607620529,4.03825
"data_co_vg_4-ppm_conex_M",21,4.03491666666667,4.03491558333333,0.95,4.0314856128746,4.03816666666667
"data_co_vg_4-ppm_conex_M",22,4.03491666666667,4.03488873809524,0.95,4.03142857142857,4.03815476190476
"data_co_vg_4-ppm_conex_M",23,4.03491666666667,4.034926225,0.95,4.03152342347137,4.0382380952381
"data_co_vg_4-ppm_conex_M",24,4.03491666666667,4.03493815119048,0.95,4.0315,4.03813095238095
"data_co_vg_4-ppm_conex_M",25,4.03491666666667,4.03491021071429,0.95,4.03141666666667,4.03825890856566
"data_co_vg_4-ppm_conex_M",26,4.03491666666667,4.03489376666667,0.95,4.03139285714286,4.03819191845635
"data_co_vg_4-ppm_conex_M",27,4.03491666666667,4.03494858095238,0.95,4.03145238095238,4.03814285714286
"data_co_vg_4-ppm_conex_M",28,4.03491666666667,4.03490533095238,0.95,4.03150436441932,4.03834523809524
"data_co_vg_4-ppm_conex_M",29,4.03491666666667,4.03493777261905,0.95,4.03142827557369,4.03833333333333
"data_co_vg_4-ppm_conex_M",30,4.03491666666667,4.03492455119048,0.95,4.03147856457165,4.03819047619048
"data_co_vg_6-ppm_conex_D",1,6.05952873563218,6.05956412873563,0.95,6.05037134356918,6.06727604996461
"data_co_vg_6-ppm_conex_D",2,6.05952873563218,6.05943758045977,0.95,6.05025287356322,6.06748601608289
"data_co_vg_6-ppm_conex_D",3,6.05952873563218,6.05955606551724,0.95,6.05026623686928,6.0672183908046
"data_co_vg_6-ppm_conex_D",4,6.05952873563218,6.05960629310345,0.95,6.04971087150728,6.06705046406532
"data_co_vg_6-ppm_conex_D",5,6.05952873563218,6.05957247586207,0.95,6.04957471264368,6.06710344827586
"data_co_vg_6-ppm_conex_D",6,6.05952873563218,6.05950253218391,0.95,6.05004597701149,6.06736640256235
"data_co_vg_6-ppm_conex_D",7,6.05952873563218,6.05955207816092,0.95,6.05005747126437,6.06694457014011
"data_co_vg_6-ppm_conex_D",8,6.05952873563218,6.05949845632184,0.95,6.0499004044181,6.06708045977012
"data_co_vg_6-ppm_conex_D",9,6.05952873563218,6.05956894367816,0.95,6.04992099213776,6.06726436781609
"data_co_vg_6-ppm_conex_D",10,6.05952873563218,6.05950998505747,0.95,6.04986206896552,6.06722073295794
"data_co_vg_6-ppm_conex_D",11,6.05952873563218,6.05947598735632,0.95,6.05012749959111,6.06722382943776
"data_co_vg_6-ppm_conex_D",12,6.05952873563218,6.05952217816092,0.95,6.04995049716864,6.06727586206897
"data_co_vg_6-ppm_conex_D",13,6.05952873563218,6.05955594712644,0.95,6.05010538058646,6.06722988505747
"data_co_vg_6-ppm_conex_D",14,6.05952873563218,6.05953046321839,0.95,6.05013482756677,6.06726387087383
"data_co_vg_6-ppm_conex_D",15,6.05952873563218,6.05950420804598,0.95,6.05016091954023,6.06737205319057
"data_co_vg_6-ppm_conex_D",16,6.05952873563218,6.05961908965517,0.95,6.04987740454506,6.06706896551724
"data_co_vg_6-ppm_conex_D",17,6.05952873563218,6.05949048505747,0.95,6.04991954022988,6.06731034482759
"data_co_vg_6-ppm_conex_D",18,6.05952873563218,6.05949367816092,0.95,6.04989760377512,6.06711494252874
"data_co_vg_6-ppm_conex_D",19,6.05952873563218,6.05949195402299,0.95,6.05033956827286,6.067359623329
"data_co_vg_6-ppm_conex_D",20,6.05952873563218,6.05958818965517,0.95,6.0497816091954,6.06706896551724
"data_co_vg_6-ppm_conex_D",21,6.05952873563218,6.05952785862069,0.95,6.05014942528736,6.06719219430775
"data_co_vg_6-ppm_conex_D",22,6.05952873563218,6.0595675954023,0.95,6.04979310344828,6.06716091954023
"data_co_vg_6-ppm_conex_D",23,6.05952873563218,6.05959478390805,0.95,6.04960402815533,6.06702764482833
"data_co_vg_6-ppm_conex_D",24,6.05952873563218,6.05951762643678,0.95,6.04996551724138,6.06719540229885
"data_co_vg_6-ppm_conex_D",25,6.05952873563218,6.05955022643678,0.95,6.05034482758621,6.06719238224321
"data_co_vg_6-ppm_conex_D",26,6.05952873563218,6.05951584367816,0.95,6.05024137931034,6.06726985417848
"data_co_vg_6-ppm_conex_D",27,6.05952873563218,6.05951441954023,0.95,6.05019501999805,6.06720689655172
"data_co_vg_6-ppm_conex_D",28,6.05952873563218,6.0595602908046,0.95,6.05028155702106,6.06731034482759
"data_co_vg_6-ppm_conex_D",29,6.05952873563218,6.0595010816092,0.95,6.05006234570646,6.06720689655172
"data_co_vg_6-ppm_conex_D",30,6.05952873563218,6.05954875977011,0.95,6.05021457002514,6.06706896551724
"data_co_vg_6-ppm_conex_M",1,6.08498809523809,6.08497099285714,0.95,6.07941132591195,6.09032142857143
"data_co_vg_6-ppm_conex_M",2,6.08498809523809,6.08504318928571,0.95,6.07938095238095,6.09030952380952
"data_co_vg_6-ppm_conex_M",3,6.08498809523809,6.084929775,0.95,6.07965476190476,6.09041666666667
"data_co_vg_6-ppm_conex_M",4,6.08498809523809,6.08497458571429,0.95,6.07955952380952,6.09040056048461
"data_co_vg_6-ppm_conex_M",5,6.08498809523809,6.08496040357143,0.95,6.07965476190476,6.0905119047619
"data_co_vg_6-ppm_conex_M",6,6.08498809523809,6.08498613095238,0.95,6.07955952380952,6.09042857142857
"data_co_vg_6-ppm_conex_M",7,6.08498809523809,6.08498688095238,0.95,6.07955952380952,6.09033333333333
"data_co_vg_6-ppm_conex_M",8,6.08498809523809,6.0849941202381,0.95,6.07953571428571,6.09041482107266
"data_co_vg_6-ppm_conex_M",9,6.08498809523809,6.0849661952381,0.95,6.07941666666667,6.09044562975625
"data_co_vg_6-ppm_conex_M",10,6.08498809523809,6.08498129642857,0.95,6.07959969482914,6.09033333333333
"data_co_vg_6-ppm_conex_M",11,6.08498809523809,6.08503137261905,0.95,6.07941690440547,6.0902380952381
"data_co_vg_6-ppm_conex_M",12,6.08498809523809,6.08499065952381,0.95,6.07963095238095,6.09043128387849
"data_co_vg_6-ppm_conex_M",13,6.08498809523809,6.08495771785714,0.95,6.07943318065488,6.09051489574545
"data_co_vg_6-ppm_conex_M",14,6.08498809523809,6.08496614642857,0.95,6.0794880952381,6.09044817953223
"data_co_vg_6-ppm_conex_M",15,6.08498809523809,6.08499291904762,0.95,6.07939285714286,6.09038095238095
"data_co_vg_6-ppm_conex_M",16,6.08498809523809,6.0849395952381,0.95,6.07957888467254,6.09035814352946
"data_co_vg_6-ppm_conex_M",17,6.08498809523809,6.08497706309524,0.95,6.07947619047619,6.09036904761905
"data_co_vg_6-ppm_conex_M",18,6.08498809523809,6.08501262738095,0.95,6.0795307501881,6.09038166875734
"data_co_vg_6-ppm_conex_M",19,6.08498809523809,6.08504365,0.95,6.07951290181336,6.09038952274572
"data_co_vg_6-ppm_conex_M",20,6.08498809523809,6.08493234880952,0.95,6.07958333333333,6.09058333333333
"data_co_vg_6-ppm_conex_M",21,6.08498809523809,6.0850088,0.95,6.07946428571429,6.09039285714286
"data_co_vg_6-ppm_conex_M",22,6.08498809523809,6.08497589047619,0.95,6.07961904761905,6.09041666666667
"data_co_vg_6-ppm_conex_M",23,6.08498809523809,6.08494905119048,0.95,6.07958333333333,6.09038949831514
"data_co_vg_6-ppm_conex_M",24,6.08498809523809,6.0849691,0.95,6.07958333333333,6.09039694002519
"data_co_vg_6-ppm_conex_M",25,6.08498809523809,6.08497363452381,0.95,6.07970238095238,6.09060209709272
"data_co_vg_6-ppm_conex_M",26,6.08498809523809,6.08497665595238,0.95,6.07949733220131,6.09034523809524
"data_co_vg_6-ppm_conex_M",27,6.08498809523809,6.08499612619048,0.95,6.07945238095238,6.09052055484376
"data_co_vg_6-ppm_conex_M",28,6.08498809523809,6.08497051547619,0.95,6.07962088462651,6.09045238095238
