"source_file","level","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20"
"bootstrap_data_no_vg_0-ppb_conex_D_run_1.csv","0-ppb",0.435333333333333,0.463222222222222,0.462388888888889,0.473111111111111,0.407333333333333,0.470611111111111,0.459277777777778,0.441833333333333,0.440888888888889,0.442,0.489166666666667,0.453166666666667,0.390888888888889,0.434944444444444,0.446277777777778,0.405277777777778,0.423555555555556,0.444722222222222,0.441777777777778,0.450888888888889
"bootstrap_data_no_vg_0-ppb_conex_D_run_10.csv","0-ppb",0.447388888888889,0.459444444444444,0.458277777777778,0.480555555555556,0.490611111111111,0.467222222222222,0.453833333333333,0.460833333333333,0.463333333333333,0.448444444444444,0.447666666666667,0.461111111111111,0.420333333333333,0.446555555555556,0.455888888888889,0.457277777777778,0.4955,0.478111111111111,0.452222222222222,0.469444444444444
"bootstrap_data_no_vg_0-ppb_conex_D_run_11.csv","0-ppb",0.449833333333333,0.489166666666667,0.454166666666667,0.415388888888889,0.416611111111111,0.479777777777778,0.423833333333333,0.457444444444444,0.490388888888889,0.471277777777778,0.460722222222222,0.480888888888889,0.461111111111111,0.449611111111111,0.491888888888889,0.455611111111111,0.450555555555556,0.422333333333333,0.478055555555556,0.481388888888889
"bootstrap_data_no_vg_0-ppb_conex_D_run_12.csv","0-ppb",0.455222222222222,0.489444444444444,0.441055555555556,0.444166666666667,0.454777777777778,0.459888888888889,0.452222222222222,0.491666666666667,0.4825,0.463333333333333,0.4445,0.4535,0.440888888888889,0.439944444444444,0.464444444444444,0.481555555555556,0.431888888888889,0.474888888888889,0.479722222222222,0.437611111111111
"bootstrap_data_no_vg_0-ppb_conex_D_run_13.csv","0-ppb",0.447222222222222,0.445833333333333,0.433944444444444,0.453777777777778,0.487111111111111,0.435611111111111,0.463333333333333,0.445611111111111,0.473944444444444,0.477833333333333,0.424722222222222,0.436666666666667,0.442611111111111,0.485222222222222,0.439277777777778,0.481555555555556,0.462277777777778,0.426111111111111,0.417611111111111,0.473277777777778
"bootstrap_data_no_vg_0-ppb_conex_D_run_14.csv","0-ppb",0.479777777777778,0.478111111111111,0.498222222222222,0.468388888888889,0.473777777777778,0.472555555555556,0.444388888888889,0.500166666666667,0.479833333333333,0.4775,0.462055555555556,0.473833333333333,0.480722222222222,0.418222222222222,0.451333333333333,0.444944444444444,0.447666666666667,0.477277777777778,0.454166666666667,0.438388888888889
"bootstrap_data_no_vg_0-ppb_conex_D_run_15.csv","0-ppb",0.485388888888889,0.479777777777778,0.434444444444444,0.455222222222222,0.452166666666667,0.474166666666667,0.455611111111111,0.459111111111111,0.433,0.466111111111111,0.506222222222222,0.494888888888889,0.461055555555556,0.4735,0.444388888888889,0.445833333333333,0.454333333333333,0.506555555555556,0.477277777777778,0.459833333333333
"bootstrap_data_no_vg_0-ppb_conex_D_run_16.csv","0-ppb",0.465111111111111,0.442166666666667,0.441888888888889,0.435166666666667,0.455166666666667,0.4615,0.483833333333333,0.405277777777778,0.454277777777778,0.434111111111111,0.431,0.525666666666667,0.452333333333333,0.508333333333333,0.447444444444444,0.469444444444444,0.427388888888889,0.469555555555556,0.433555555555556,0.460555555555556
"bootstrap_data_no_vg_0-ppb_conex_D_run_17.csv","0-ppb",0.434277777777778,0.396833333333333,0.452333333333333,0.489777777777778,0.415888888888889,0.481055555555556,0.456222222222222,0.4025,0.481666666666667,0.460666666666667,0.455111111111111,0.456666666666667,0.469055555555556,0.465611111111111,0.480555555555556,0.430666666666667,0.4655,0.432555555555556,0.439777777777778,0.453611111111111
"bootstrap_data_no_vg_0-ppb_conex_D_run_18.csv","0-ppb",0.495222222222222,0.447388888888889,0.488222222222222,0.499666666666667,0.472666666666667,0.453611111111111,0.49,0.456944444444444,0.458944444444444,0.470055555555556,0.499944444444444,0.432944444444444,0.488444444444444,0.465666666666667,0.437888888888889,0.440944444444444,0.464222222222222,0.473444444444444,0.455833333333333,0.455611111111111
