source_file,subsample
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00431914893617021
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.0054468085106383
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.0048936170212766
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00374468085106383
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00495744680851064
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00495744680851064
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00280851063829787
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00474468085106383
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00782978723404255
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00304255319148936
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00840425531914894
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.0058297872340425496
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00353191489361702
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00548936170212766
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00502127659574468
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00614893617021277
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00261702127659574
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00580851063829787
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00297872340425532
bootstrap_data_co_vg_0-ppm_conex_D_run_1.csv,0.00368085106382979
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00487234042553191
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00623404255319149
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00434042553191489
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00487234042553191
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00408510638297872
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00419148936170213
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00268085106382979
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00427659574468085
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00563829787234043
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00651063829787234
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00374468085106383
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00678723404255319
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00634042553191489
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00523404255319149
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00651063829787234
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00706382978723404
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00346808510638298
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00312765957446809
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00487234042553191
bootstrap_data_co_vg_0-ppm_conex_D_run_10.csv,0.00331914893617021
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00491489361702128
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00542553191489362
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.0068936170212766
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00506382978723404
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00387234042553191
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.0058297872340425496
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00570212765957447
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00234042553191489
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00380851063829787
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00623404255319149
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00627659574468085
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00361702127659574
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00527659574468085
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00587234042553191
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00327659574468085
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00387234042553191
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00380851063829787
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00614893617021277
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.00508510638297872
bootstrap_data_co_vg_0-ppm_conex_D_run_11.csv,0.0055531914893617
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00302127659574468
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00563829787234043
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.005
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.0041063829787234
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00563829787234043
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.0034468085106383
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00508510638297872
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.0054468085106383
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00246808510638298
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00670212765957447
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00802127659574468
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00212765957446809
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00368085106382979
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.0031063829787234
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00493617021276596
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00495744680851064
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00417021276595745
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00459574468085106
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00402127659574468
bootstrap_data_co_vg_0-ppm_conex_D_run_12.csv,0.00325531914893617
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00434042553191489
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00529787234042553
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.0044468085106383
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00508510638297872
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00363829787234043
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00436170212765957
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00523404255319149
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00482978723404255
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00523404255319149
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00270212765957447
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00717021276595745
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00451063829787234
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00261702127659574
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00423404255319149
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00487234042553191
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00659574468085106
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00380851063829787
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00221276595744681
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00212765957446809
bootstrap_data_co_vg_0-ppm_conex_D_run_13.csv,0.00551063829787234
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00414893617021277
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00421276595744681
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00368085106382979
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00459574468085106
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00297872340425532
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00487234042553191
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00602127659574468
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00291489361702128
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00480851063829787
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00438297872340425
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00517021276595745
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00457446808510638
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00351063829787234
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.0025531914893617
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00474468085106383
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00548936170212766
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00404255319148936
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00246808510638298
bootstrap_data_co_vg_0-ppm_conex_D_run_14.csv,0.00485106382978723
