"source_file","level","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20"
"bootstrap_data_so2_vg_0-ppb_conex_D_run_1.csv","0-ppb",0.0584905660377359,0.0584905660377359,0.145283018867925,0.00566037735849057,0.137735849056604,0.0207547169811321,0.0792452830188679,0.0547169811320755,0.0735849056603774,0.0660377358490566,-0.0641509433962264,0.152830188679245,0.030188679245283,-0.0584905660377358,0.0716981132075472,0.0150943396226415,0.105660377358491,-0.0641509433962264,0.0867924528301887,0.0641509433962264
"bootstrap_data_so2_vg_0-ppb_conex_D_run_10.csv","0-ppb",-0.039622641509434,0.0905660377358491,0.030188679245283,0.0547169811320755,0.0566037735849057,0.0981132075471698,0.0339622641509434,-0.0188679245283019,0.060377358490566,0.0679245283018868,0.1,0.0641509433962264,0.0245283018867925,-0.039622641509434,0.00754716981132076,0.0773584905660377,0.0169811320754717,0.0509433962264151,0.00566037735849057,0.0584905660377358
"bootstrap_data_so2_vg_0-ppb_conex_D_run_11.csv","0-ppb",0.0169811320754717,0.0566037735849057,0.0622641509433962,0.0566037735849057,0.0339622641509434,0.0716981132075472,0.0377358490566038,0.0509433962264151,0.0679245283018868,0.0113207547169811,0.069811320754717,0.122641509433962,0.0132075471698113,0.0811320754716981,0.0641509433962264,0.132075471698113,0.0716981132075472,-0.00188679245283019,0.0641509433962264,0.030188679245283
"bootstrap_data_so2_vg_0-ppb_conex_D_run_12.csv","0-ppb",0.0188679245283019,0.111320754716981,-0.0150943396226415,-0.0452830188679245,-0.0283018867924528,0.0320754716981132,0.0679245283018868,0.0584905660377359,0.0622641509433962,0.060377358490566,0.00943396226415095,0.0245283018867925,0.0188679245283019,0.0283018867924528,0.0679245283018868,0.0735849056603774,0.0547169811320755,0.0377358490566038,0.0886792452830189,0.137735849056604
"bootstrap_data_so2_vg_0-ppb_conex_D_run_13.csv","0-ppb",0.0433962264150943,0.156603773584906,0.069811320754717,0.00943396226415095,0.0377358490566038,0.0566037735849057,-0.069811320754717,0.0490566037735849,0.0754716981132075,0.0169811320754717,0.0132075471698113,0.060377358490566,0.107547169811321,0.1,-0.0622641509433962,-0.0132075471698113,0.0830188679245283,0.0528301886792453,0.0339622641509434,0.109433962264151
"bootstrap_data_so2_vg_0-ppb_conex_D_run_14.csv","0-ppb",0.0547169811320755,0.0660377358490566,0.0377358490566038,0.0320754716981132,0.0792452830188679,0.0716981132075472,0.0584905660377358,0.0509433962264151,0.0981132075471698,0.166037735849057,0.0264150943396226,0.0452830188679245,0.0339622641509434,0.0169811320754717,0.0547169811320755,0.10188679245283,0.0509433962264151,0.0716981132075472,0.0547169811320755,0.0245283018867925
"bootstrap_data_so2_vg_0-ppb_conex_D_run_15.csv","0-ppb",0.1,0.0245283018867925,0.0490566037735849,0.0226415094339623,0.0867924528301887,0.039622641509434,0.124528301886792,0.0490566037735849,0.0754716981132076,0.132075471698113,0.0433962264150943,0.0622641509433962,0.0528301886792453,0.0622641509433962,0.0320754716981132,0.0773584905660377,-0.0358490566037736,0.00943396226415095,0.0377358490566038,0.039622641509434
"bootstrap_data_so2_vg_0-ppb_conex_D_run_16.csv","0-ppb",0.0547169811320755,0.0924528301886793,0.0320754716981132,0.0660377358490566,0.0452830188679245,0.0773584905660377,0.0754716981132076,-0.0150943396226415,0.145283018867925,0.118867924528302,0.0622641509433962,0.107547169811321,0.0226415094339623,-0.0169811320754717,-0.0245283018867924,-0.0132075471698113,0.0528301886792453,0.0471698113207547,0.0735849056603774,0.128301886792453
"bootstrap_data_so2_vg_0-ppb_conex_D_run_17.csv","0-ppb",0.0735849056603774,0.00377358490566038,-0.0169811320754717,0.0773584905660377,0.0377358490566038,-0.0169811320754717,0.0811320754716981,0.0113207547169811,-0.00943396226415094,0.0679245283018868,0.0264150943396226,0.124528301886792,-0.0150943396226415,0.0792452830188679,0.039622641509434,0.164150943396226,0.0509433962264151,0.0264150943396226,0.0547169811320755,0.0641509433962264
"bootstrap_data_so2_vg_0-ppb_conex_D_run_18.csv","0-ppb",0.0358490566037736,0.0452830188679245,0.1,0.060377358490566,-0.0207547169811321,0.109433962264151,0.10188679245283,0.0584905660377359,0.0433962264150943,-0.0169811320754717,0.0641509433962264,0.0320754716981132,0.0283018867924528,-0.0226415094339623,0.0792452830188679,0.0509433962264151,0.0245283018867925,-0.0433962264150943,0.0867924528301887,0.107547169811321
