source_file,level,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10
bootstrap_means_data_SRP_135_run_8.csv,135,131.119444444444,131.633333333333,131.377777777778,131.155555555556,131.163888888889,132.180555555556,132.994444444444,132.047222222222,132.427777777778,132.411111111111
bootstrap_means_data_SRP_135_run_9.csv,135,132.033333333333,130.952777777778,133.355555555556,131.933333333333,132.291666666667,130.991666666667,133.727777777778,131.522222222222,132.252777777778,132.519444444444
bootstrap_means_data_SRP_180_run_1.csv,180,181.772222222222,181.936111111111,182.586111111111,181.611111111111,181.744444444444,182.825,182.066666666667,181.805555555556,181.375,181.102777777778
bootstrap_means_data_SRP_180_run_10.csv,180,182.844444444444,182.444444444444,182.211111111111,181.886111111111,182.055555555556,181.813888888889,181.847222222222,182.627777777778,182.427777777778,182.441666666667
bootstrap_means_data_SRP_180_run_11.csv,180,180.819444444444,182.1,181.969444444444,182.522222222222,182.155555555556,182.519444444444,182.766666666667,182.302777777778,182.305555555556,182.122222222222
bootstrap_means_data_SRP_180_run_12.csv,180,182.269444444444,182.322222222222,181.955555555556,182.633333333333,182.225,181.566666666667,181.622222222222,182.169444444444,181.988888888889,182.513888888889
bootstrap_means_data_SRP_180_run_13.csv,180,181.963888888889,182.283333333333,181.766666666667,182.163888888889,181.744444444444,181.741666666667,180.911111111111,182.080555555556,181.630555555556,182.816666666667
bootstrap_means_data_SRP_180_run_14.csv,180,182.208333333333,181.705555555556,181.713888888889,182.772222222222,182.097222222222,182.272222222222,181.436111111111,182.347222222222,181.838888888889,182.422222222222
bootstrap_means_data_SRP_180_run_15.csv,180,181.716666666667,181.936111111111,181.927777777778,181.7,181.611111111111,181.497222222222,182.186111111111,182.402777777778,181.052777777778,182.438888888889
bootstrap_means_data_SRP_180_run_16.csv,180,182.766666666667,181.508333333333,181.283333333333,181.783333333333,182.208333333333,181.525,181.819444444444,182.080555555556,182.469444444444,181.636111111111
bootstrap_means_data_SRP_180_run_17.csv,180,181.9,182.605555555556,181.844444444444,182.197222222222,181.630555555556,181.727777777778,181.858333333333,181.836111111111,182.330555555556,182.013888888889
bootstrap_means_data_SRP_180_run_18.csv,180,181.275,182.313888888889,181.533333333333,181.366666666667,182.175,181.977777777778,181.861111111111,182.027777777778,182.488888888889,181.586111111111
bootstrap_means_data_SRP_180_run_19.csv,180,182.805555555556,182.227777777778,181.905555555556,182.236111111111,182.605555555556,181.722222222222,181.041666666667,182.541666666667,181.922222222222,181.580555555556
bootstrap_means_data_SRP_180_run_2.csv,180,181.972222222222,182.005555555556,182.136111111111,181.830555555556,182,182.541666666667,181.333333333333,181.397222222222,182.086111111111,181.272222222222
bootstrap_means_data_SRP_180_run_20.csv,180,182.336111111111,182.105555555556,181.872222222222,182.294444444444,182.019444444444,181.516666666667,182.355555555556,181.6,181.672222222222,182.269444444444
bootstrap_means_data_SRP_180_run_21.csv,180,181.913888888889,181.258333333333,181.822222222222,181.752777777778,182.397222222222,181.230555555556,182.138888888889,182.433333333333,181.441666666667,182.111111111111
bootstrap_means_data_SRP_180_run_22.csv,180,182.269444444444,182.138888888889,182.091666666667,182.347222222222,181.808333333333,181.722222222222,182.338888888889,182.277777777778,182.080555555556,181.897222222222
bootstrap_means_data_SRP_180_run_23.csv,180,182.108333333333,181.702777777778,181.863888888889,182.461111111111,182.166666666667,181.136111111111,181.755555555556,182.041666666667,182.502777777778,181.258333333333
bootstrap_means_data_SRP_180_run_24.csv,180,182.177777777778,182.391666666667,182.186111111111,182.008333333333,181.475,182.55,181.086111111111,181.541666666667,182.222222222222,181.911111111111
bootstrap_means_data_SRP_180_run_25.csv,180,181.561111111111,182.163888888889,181.661111111111,181.952777777778,182.277777777778,182.213888888889,181.513888888889,182.444444444444,181.477777777778,181.622222222222
