"date","device","poll","conc","vg","conex"
"8/8/25 12:04","APNA-370","NO2",66.52,"60 ppb","D"
"8/8/25 12:05","APNA-370","NO2",66.38,"60 ppb","D"
"8/8/25 12:06","APNA-370","NO2",66.09,"60 ppb","D"
"8/8/25 12:07","APNA-370","NO2",65.87,"60 ppb","D"
"8/8/25 12:08","APNA-370","NO2",65.79,"60 ppb","D"
"8/8/25 12:09","APNA-370","NO2",66.22,"60 ppb","D"
"8/8/25 12:10","APNA-370","NO2",66.65,"60 ppb","D"
"8/8/25 12:11","APNA-370","NO2",66.43,"60 ppb","D"
"8/8/25 12:12","APNA-370","NO2",66.14,"60 ppb","D"
"8/8/25 12:13","APNA-370","NO2",65.79,"60 ppb","D"
"8/8/25 12:14","APNA-370","NO2",65.76,"60 ppb","D"
"8/8/25 12:15","APNA-370","NO2",65.39,"60 ppb","D"
"8/8/25 12:16","APNA-370","NO2",65.95,"60 ppb","D"
"8/8/25 12:17","APNA-370","NO2",66.53,"60 ppb","D"
"8/8/25 12:18","APNA-370","NO2",66.5,"60 ppb","D"
"8/8/25 12:19","APNA-370","NO2",66.11,"60 ppb","D"
"8/8/25 12:20","APNA-370","NO2",65.07,"60 ppb","D"
"8/8/25 12:21","APNA-370","NO2",61.46,"60 ppb","D"
"8/8/25 12:22","APNA-370","NO2",59.92,"60 ppb","D"
"8/8/25 12:23","APNA-370","NO2",60.75,"60 ppb","D"
"8/8/25 12:24","APNA-370","NO2",61.21,"60 ppb","D"
"8/8/25 12:25","APNA-370","NO2",61.39,"60 ppb","D"
"8/8/25 12:26","APNA-370","NO2",61.15,"60 ppb","D"
"8/8/25 12:27","APNA-370","NO2",60.63,"60 ppb","D"
"8/8/25 12:28","APNA-370","NO2",60.11,"60 ppb","D"
"8/8/25 12:29","APNA-370","NO2",59.93,"60 ppb","D"
"8/8/25 12:30","APNA-370","NO2",60.03,"60 ppb","D"
"8/8/25 12:31","APNA-370","NO2",60.38,"60 ppb","D"
"8/8/25 12:32","APNA-370","NO2",60.78,"60 ppb","D"
"8/8/25 12:33","APNA-370","NO2",60.61,"60 ppb","D"
"8/8/25 12:34","APNA-370","NO2",60.37,"60 ppb","D"
"8/8/25 12:35","APNA-370","NO2",59.83,"60 ppb","D"
"8/8/25 12:36","APNA-370","NO2",59.92,"60 ppb","D"
"8/8/25 12:37","APNA-370","NO2",60.15,"60 ppb","D"
"8/8/25 12:38","APNA-370","NO2",60.54,"60 ppb","D"
"8/8/25 12:39","APNA-370","NO2",61.02,"60 ppb","D"
"8/8/25 12:40","APNA-370","NO2",60.67,"60 ppb","D"
