"date","device","poll","conc","vg","conex"
"08/27/25 09:48","T-API","CO",1.055,NA,"D"
"08/27/25 09:49","T-API","CO",6.613,NA,"D"
"08/27/25 09:50","T-API","CO",7.841,NA,"D"
"08/27/25 09:51","T-API","CO",7.899,NA,"D"
"08/27/25 11:34","T-API","CO",7.338,NA,"D"
"08/27/25 11:35","T-API","CO",6.638,NA,"D"
"08/27/25 13:03","T-API","CO",5.841,NA,"D"
"08/27/25 13:04","T-API","CO",5.121,NA,"D"
"08/27/25 13:05","T-API","CO",4.396,NA,"D"
