"date","device","poll","c","vg","conex"
"9/9/25 9:04","HAPSA-370","SO2",179.7,NA,"M"
"9/9/25 9:05","HAPSA-370","SO2",176.6,NA,"M"
"9/9/25 9:06","HAPSA-370","SO2",157.9,NA,"M"
"9/9/25 9:07","HAPSA-370","SO2",142.5,NA,"M"
"9/9/25 10:35","HAPSA-370","SO2",133.3,NA,"M"
"9/9/25 10:36","HAPSA-370","SO2",114.3,NA,"M"
"9/9/25 12:06","HAPSA-370","SO2",95.2,NA,"M"
"9/9/25 12:07","HAPSA-370","SO2",76.3,NA,"M"
"9/9/25 12:08","HAPSA-370","SO2",62.6,NA,"M"
"9/9/25 13:30","HAPSA-370","SO2",51.4,NA,"M"
