"date","device","poll","conc","vg","conex"
"6/8/25 13:41","APNA-370","NO2",126,"120 ppb","D"
"6/8/25 13:42","APNA-370","NO2",126.2,"120 ppb","D"
"6/8/25 13:43","APNA-370","NO2",126.3,"120 ppb","D"
"6/8/25 13:44","APNA-370","NO2",125.7,"120 ppb","D"
"6/8/25 13:45","APNA-370","NO2",126.1,"120 ppb","D"
"6/8/25 13:46","APNA-370","NO2",126.1,"120 ppb","D"
"6/8/25 13:47","APNA-370","NO2",126.4,"120 ppb","D"
"6/8/25 13:48","APNA-370","NO2",126.5,"120 ppb","D"
"6/8/25 13:49","APNA-370","NO2",126.4,"120 ppb","D"
"6/8/25 13:50","APNA-370","NO2",126.5,"120 ppb","D"
"6/8/25 13:51","APNA-370","NO2",126,"120 ppb","D"
"6/8/25 13:52","APNA-370","NO2",125.4,"120 ppb","D"
"6/8/25 13:53","APNA-370","NO2",125,"120 ppb","D"
"6/8/25 13:54","APNA-370","NO2",125.4,"120 ppb","D"
"6/8/25 13:55","APNA-370","NO2",125.5,"120 ppb","D"
"6/8/25 13:56","APNA-370","NO2",125.8,"120 ppb","D"
"6/8/25 13:57","APNA-370","NO2",125.6,"120 ppb","D"
"6/8/25 13:58","APNA-370","NO2",125.8,"120 ppb","D"
"6/8/25 13:59","APNA-370","NO2",125.8,"120 ppb","D"
"8/6/2025 14:00 PM","APNA-370","NO2",125.7,"120 ppb","D"
"8/6/2025 14:01 PM","APNA-370","NO2",125.6,"120 ppb","D"
"8/6/2025 14:02 PM","APNA-370","NO2",125.9,"120 ppb","D"
"8/6/2025 14:03 PM","APNA-370","NO2",126.7,"120 ppb","D"
"8/6/2025 14:04 PM","APNA-370","NO2",126.1,"120 ppb","D"
"8/6/2025 14:05 PM","APNA-370","NO2",125.4,"120 ppb","D"
"8/6/2025 14:06 PM","APNA-370","NO2",125.2,"120 ppb","D"
"8/6/2025 14:07 PM","APNA-370","NO2",125.4,"120 ppb","D"
"8/6/2025 14:08 PM","APNA-370","NO2",125.9,"120 ppb","D"
"8/6/2025 14:09 PM","APNA-370","NO2",126.2,"120 ppb","D"
"8/6/2025 14:10 PM","APNA-370","NO2",126.2,"120 ppb","D"
"8/6/2025 14:11 PM","APNA-370","NO2",125.9,"120 ppb","D"
"8/6/2025 14:12 PM","APNA-370","NO2",125.7,"120 ppb","D"
"8/6/2025 14:13 PM","APNA-370","NO2",125.8,"120 ppb","D"
"8/6/2025 14:14 PM","APNA-370","NO2",126.1,"120 ppb","D"
"8/6/2025 14:15 PM","APNA-370","NO2",125.3,"120 ppb","D"
"8/6/2025 14:16 PM","APNA-370","NO2",125.3,"120 ppb","D"
"8/6/2025 14:17 PM","APNA-370","NO2",125.3,"120 ppb","D"
"8/6/2025 14:18 PM","APNA-370","NO2",125.5,"120 ppb","D"
"8/6/2025 14:19 PM","APNA-370","NO2",125.4,"120 ppb","D"
"8/6/2025 14:20 PM","APNA-370","NO2",125,"120 ppb","D"
