"date","device","poll","c","vg","conex"
"8/6/2025 17:16 PM","APNA-370","NO",40.55,"122 ppb","D"
"8/6/2025 17:17 PM","APNA-370","NO",40.71,"122 ppb","D"
"8/6/2025 17:18 PM","APNA-370","NO",40.58,"122 ppb","D"
"8/6/2025 17:19 PM","APNA-370","NO",41.29,"122 ppb","D"
"8/6/2025 17:20 PM","APNA-370","NO",41.06,"122 ppb","D"
"8/6/2025 17:21 PM","APNA-370","NO",40.83,"122 ppb","D"
"8/6/2025 17:22 PM","APNA-370","NO",40.83,"122 ppb","D"
"8/6/2025 17:23 PM","APNA-370","NO",40.31,"122 ppb","D"
"8/6/2025 17:24 PM","APNA-370","NO",40.56,"122 ppb","D"
"8/6/2025 17:25 PM","APNA-370","NO",40.96,"122 ppb","D"
"8/6/2025 17:26 PM","APNA-370","NO",40.64,"122 ppb","D"
"8/6/2025 17:27 PM","APNA-370","NO",40.75,"122 ppb","D"
"8/6/2025 17:28 PM","APNA-370","NO",40.86,"122 ppb","D"
"8/6/2025 17:29 PM","APNA-370","NO",40.86,"122 ppb","D"
"8/6/2025 17:30 PM","APNA-370","NO",40.97,"122 ppb","D"
"8/6/2025 17:31 PM","APNA-370","NO",40.98,"122 ppb","D"
"8/6/2025 17:32 PM","APNA-370","NO",40.96,"122 ppb","D"
"8/6/2025 17:33 PM","APNA-370","NO",41.33,"122 ppb","D"
"8/6/2025 17:34 PM","APNA-370","NO",40.74,"122 ppb","D"
"8/6/2025 17:35 PM","APNA-370","NO",40.89,"122 ppb","D"
"8/6/2025 17:36 PM","APNA-370","NO",40.78,"122 ppb","D"
"8/6/2025 17:37 PM","APNA-370","NO",40.48,"122 ppb","D"
"8/6/2025 17:38 PM","APNA-370","NO",40.65,"122 ppb","D"
"8/6/2025 17:39 PM","APNA-370","NO",40.89,"122 ppb","D"
"8/6/2025 17:40 PM","APNA-370","NO",40.92,"122 ppb","D"
"8/6/2025 17:41 PM","APNA-370","NO",40.93,"122 ppb","D"
"8/6/2025 17:42 PM","APNA-370","NO",40.7,"122 ppb","D"
"8/6/2025 17:43 PM","APNA-370","NO",40.65,"122 ppb","D"
"8/6/2025 17:44 PM","APNA-370","NO",39.84,"122 ppb","D"
"8/6/2025 17:45 PM","APNA-370","NO",39.66,"122 ppb","D"
"8/6/2025 17:46 PM","APNA-370","NO",40.43,"122 ppb","D"
"8/6/2025 17:47 PM","APNA-370","NO",40.66,"122 ppb","D"
"8/6/2025 17:48 PM","APNA-370","NO",40.83,"122 ppb","D"
"8/6/2025 17:49 PM","APNA-370","NO",40.78,"122 ppb","D"
"8/6/2025 17:50 PM","APNA-370","NO",40.65,"122 ppb","D"
"8/6/2025 17:51 PM","APNA-370","NO",40.45,"122 ppb","D"
"8/6/2025 17:52 PM","APNA-370","NO",40.25,"122 ppb","D"
"8/6/2025 17:53 PM","APNA-370","NO",40.93,"122 ppb","D"
"8/6/2025 17:54 PM","APNA-370","NO",41.85,"122 ppb","D"
"8/6/2025 17:55 PM","APNA-370","NO",41.67,"122 ppb","D"
"8/6/2025 17:56 PM","APNA-370","NO",41.07,"122 ppb","D"
"8/6/2025 17:57 PM","APNA-370","NO",40.8,"122 ppb","D"
"8/6/2025 17:58 PM","APNA-370","NO",40.45,"122 ppb","D"
"8/6/2025 17:59 PM","APNA-370","NO",40.1,"122 ppb","D"
"8/6/2025 18:00 PM","APNA-370","NO",41.01,"122 ppb","D"
